processed 0 flows
Cluster 12 is anomaly with the nodes:
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33672', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38740', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38742', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38746', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38744', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38748', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38750', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38752', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38754', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38756', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38760', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38758', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38764', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38762', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38766', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38768', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38770', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38772', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38774', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38776', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38778', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38782', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38780', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38784', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38786', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38788', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38790', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38792', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38794', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38796', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38800', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38798', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38804', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38802', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38808', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38806', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38810', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38814', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38812', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38438', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38434', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [0.0], 'cluster': 18, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38436', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
